Data,Último,Abertura,Máxima,Mínima,Vol.,Var Percent,Variacao 1/0,mm_5,mm_10,retorno_diario,retorno_acumulado,volatilidade_5d,vol_21d,vol_historica_anual,vol_historica,correlacao_fechamento_volume
2022-06-06,110.186,111.102,111.935,110.015,8210000,-0.82,0,111.2784,111.2417,-0.0082,-0.0707,0.0084,0.011,0.1746,0.0158,0.3478
2022-06-07,110.07,110.185,110.435,109.394,9470000,-0.11,0,111.0222,111.1906,-0.0011,-0.0717,0.0081,0.01,0.1587,0.0158,0.3478
2022-06-08,108.368,110.067,110.142,108.045,10380000,-1.55,0,110.4238,110.9694,-0.0155,-0.0861,0.0098,0.0108,0.1714,0.0158,0.3478
2022-06-09,107.094,108.367,108.51,107.068,11960000,-1.18,0,109.364,110.4898,-0.0118,-0.0968,0.0054,0.011,0.1746,0.0158,0.3478
2022-06-10,105.481,107.091,107.092,104.648,12840000,-1.51,0,108.2398,109.8437,-0.0151,-0.1104,0.0059,0.0112,0.1778,0.0158,0.3478
2022-06-13,102.598,105.476,105.478,101.7,13840000,-2.73,0,106.7222,109.0003,-0.0273,-0.1347,0.0094,0.0123,0.1953,0.0158,0.3478
2022-06-14,102.063,102.598,103.328,101.325,11560000,-0.52,0,105.1208,108.0715,-0.0052,-0.1392,0.008,0.0119,0.1889,0.0158,0.3478
2022-06-15,102.807,102.068,103.952,102.046,16020000,0.73,1,104.0086,107.2162,0.0073,-0.133,0.0127,0.012,0.1905,0.0158,0.3478
2022-06-17,99.825,102.8,102.801,98.402,18930000,-2.9,0,102.5548,105.9594,-0.029,-0.1581,0.0153,0.0125,0.1984,0.0158,0.3478
2022-06-20,99.853,99.824,100.481,98.409,10900000,0.03,1,101.4292,104.8345,0.0003,-0.1579,0.0165,0.0123,0.1953,0.0158,0.3478
2022-06-21,99.685,99.854,101.069,99.167,11070000,-0.17,0,100.8466,103.7844,-0.0017,-0.1593,0.0138,0.0117,0.1857,0.0158,0.3478
2022-06-22,99.522,99.678,100.374,98.05,11680000,-0.16,0,100.3384,102.7296,-0.0016,-0.1607,0.0139,0.0107,0.1699,0.0158,0.3478
2022-06-23,98.08,99.523,100.232,97.775,12410000,-1.45,0,99.393,101.7008,-0.0145,-0.1728,0.0125,0.0108,0.1714,0.0158,0.3478
2022-06-24,98.672,98.081,99.313,98.031,10350000,0.6,1,99.1624,100.8586,0.006,-0.1678,0.0075,0.011,0.1746,0.0158,0.3478
2022-06-27,100.764,98.673,101.106,98.672,9900000,2.12,1,99.3446,100.3869,0.0212,-0.1502,0.0131,0.0119,0.1889,0.0158,0.3478
2022-06-28,100.591,100.766,102.237,99.956,10490000,-0.17,0,99.5258,100.1862,-0.0017,-0.1517,0.0131,0.0119,0.1889,0.0158,0.3478
2022-06-29,99.622,100.592,101.313,99.218,10450000,-0.96,0,99.5458,99.9421,-0.0096,-0.1598,0.0141,0.0119,0.1889,0.0158,0.3478
2022-06-30,98.542,99.619,99.619,97.758,14590000,-1.08,0,99.6382,99.5156,-0.0108,-0.1689,0.0132,0.0118,0.1873,0.0158,0.3478
2022-07-01,98.954,98.542,99.34,97.231,11610000,0.42,1,99.6946,99.4285,0.0042,-0.1655,0.013,0.0119,0.1889,0.0158,0.3478
2022-07-04,98.609,98.952,99.353,98.264,6280000,-0.35,0,99.2636,99.3041,-0.0035,-0.1684,0.0061,0.0115,0.1826,0.0158,0.3478
2022-07-05,98.295,98.608,98.608,96.499,13360000,-0.32,0,98.8044,99.1651,-0.0032,-0.171,0.006,0.0114,0.181,0.0158,0.3478
2022-07-06,98.719,98.294,99.141,97.423,13350000,0.43,1,98.6238,99.0848,0.0043,-0.1674,0.0063,0.0116,0.1841,0.0158,0.3478
2022-07-07,100.73,98.722,101.42,98.722,12700000,2.04,1,99.0614,99.3498,0.0204,-0.1505,0.0097,0.0129,0.2048,0.0158,0.3478
2022-07-08,100.289,100.732,101.577,99.958,9730000,-0.44,0,99.3284,99.5115,-0.0044,-0.1542,0.0105,0.0126,0.2,0.0158,0.3478
2022-07-11,98.212,100.282,100.282,97.854,8890000,-2.07,0,99.249,99.2563,-0.0207,-0.1717,0.0149,0.013,0.2064,0.0158,0.3478
2022-07-12,98.271,98.212,98.737,97.253,12570000,0.06,1,99.2442,99.0243,0.0006,-0.1712,0.0149,0.0128,0.2032,0.0158,0.3478
2022-07-13,97.881,98.258,98.928,97.403,12210000,-0.4,0,99.0766,98.8502,-0.004,-0.1745,0.0147,0.0116,0.1841,0.0158,0.3478
2022-07-14,96.121,97.879,97.879,95.431,12580000,-1.8,0,98.1548,98.6081,-0.018,-0.1894,0.0094,0.0121,0.1921,0.0158,0.3478
2022-07-15,96.551,96.119,96.971,95.267,11350000,0.45,1,97.4072,98.3678,0.0045,-0.1857,0.0113,0.012,0.1905,0.0158,0.3478
2022-07-18,96.916,96.553,98.291,96.553,10740000,0.38,1,97.148,98.1985,0.0038,-0.1826,0.0092,0.0104,0.1651,0.0158,0.3478
2022-07-19,98.245,96.92,98.346,96.917,10300000,1.37,1,97.1428,98.1935,0.0137,-0.1714,0.0119,0.0109,0.173,0.0158,0.3478
2022-07-20,98.287,98.244,98.366,97.277,12940000,0.04,1,97.224,98.1503,0.0004,-0.1711,0.0116,0.0109,0.173,0.0158,0.3478
2022-07-21,99.033,98.286,99.057,97.088,10060000,0.76,1,97.8064,97.9806,0.0076,-0.1648,0.005,0.0111,0.1762,0.0158,0.3478
2022-07-22,98.925,99.034,99.724,98.321,10030000,-0.11,0,98.2812,97.8442,-0.0011,-0.1657,0.006,0.0106,0.1683,0.0158,0.3478
2022-07-25,100.27,98.926,100.508,98.925,8620000,1.36,1,98.952,98.05,0.0136,-0.1544,0.007,0.0109,0.173,0.0158,0.3478
2022-07-26,99.772,100.27,100.753,99.365,9140000,-0.5,0,99.2574,98.2001,-0.005,-0.1586,0.0074,0.0099,0.1572,0.0158,0.3478
2022-07-27,101.438,99.773,101.471,99.772,10260000,1.67,1,99.8876,98.5558,0.0167,-0.1445,0.0093,0.0106,0.1683,0.0158,0.3478
2022-07-28,102.597,101.437,102.686,101.045,11130000,1.14,1,100.6004,99.2034,0.0114,-0.1347,0.0096,0.0106,0.1683,0.0158,0.3478
2022-07-29,103.165,102.597,103.989,102.514,12930000,0.55,1,101.4484,99.8648,0.0055,-0.1299,0.0086,0.0102,0.1619,0.0158,0.3478
2022-08-01,102.225,103.165,103.317,101.764,11630000,-0.91,0,101.8394,100.3957,-0.0091,-0.1379,0.0108,0.0105,0.1667,0.0158,0.3478
2022-08-02,103.362,102.225,103.66,101.694,10120000,1.11,1,102.5574,100.9074,0.0111,-0.1283,0.0099,0.0106,0.1683,0.0158,0.3478
2022-08-03,103.775,103.362,103.878,102.822,12380000,0.4,1,103.0248,101.4562,0.004,-0.1248,0.0083,0.0106,0.1683,0.0158,0.3478
2022-08-04,105.892,103.777,106.162,103.777,15500000,2.04,1,103.6838,102.1421,0.0204,-0.1069,0.0108,0.0112,0.1778,0.0158,0.3478
2022-08-05,106.472,105.893,107.176,105.518,12950000,0.55,1,104.3452,102.8968,0.0055,-0.1021,0.0108,0.0106,0.1683,0.0158,0.3478
2022-08-08,108.402,106.473,108.489,106.473,12670000,1.81,1,105.5806,103.71,0.0181,-0.0858,0.0073,0.011,0.1746,0.0158,0.3478
2022-08-09,108.651,108.403,109.331,107.842,12150000,0.23,1,106.6384,104.5979,0.0023,-0.0837,0.0085,0.0094,0.1492,0.0158,0.3478
2022-08-10,110.236,108.658,110.362,108.657,13380000,1.46,1,107.9306,105.4777,0.0146,-0.0703,0.0079,0.0096,0.1524,0.0158,0.3478
2022-08-11,109.718,110.236,111.31,109.604,14940000,-0.47,0,108.6958,106.1898,-0.0047,-0.0747,0.0092,0.0096,0.1524,0.0158,0.3478
2022-08-12,112.764,109.718,112.764,109.718,18700000,2.78,1,109.9542,107.1497,0.0278,-0.049,0.0129,0.0092,0.146,0.0158,0.3478
2022-08-15,113.032,112.767,113.214,111.067,15550000,0.24,1,110.8802,108.2304,0.0024,-0.0467,0.0128,0.0093,0.1476,0.0158,0.3478
2022-08-16,113.512,113.034,113.626,112.69,12990000,0.43,1,111.8524,109.2454,0.0042,-0.0427,0.0126,0.0093,0.1476,0.0158,0.3478
2022-08-17,113.708,113.508,114.146,112.483,14650000,0.17,1,112.5468,110.2387,0.0017,-0.041,0.0125,0.0092,0.146,0.0158,0.3478
2022-08-18,113.813,113.708,114.375,113.304,10640000,0.09,1,113.3658,111.0308,0.0009,-0.0401,0.0115,0.0092,0.146,0.0158,0.3478
2022-08-19,111.496,113.807,113.807,111.146,12680000,-2.04,0,113.1122,111.5332,-0.0204,-0.0597,0.0102,0.011,0.1746,0.0158,0.3478
2022-08-22,110.501,111.487,111.487,109.858,11010000,-0.89,0,112.606,111.7431,-0.0089,-0.0681,0.0102,0.0114,0.181,0.0158,0.3478
2022-08-23,112.857,110.504,112.965,110.503,11890000,2.13,1,112.475,112.1637,0.0213,-0.0482,0.0154,0.0118,0.1873,0.0158,0.3478
2022-08-24,112.898,112.856,113.888,112.632,13760000,0.04,1,112.313,112.4299,0.0004,-0.0479,0.0153,0.0116,0.1841,0.0158,0.3478
2022-08-25,113.532,112.898,114.156,112.768,11840000,0.56,1,112.2568,112.8113,0.0056,-0.0425,0.0157,0.0113,0.1794,0.0158,0.3478
2022-08-26,112.299,113.533,114.091,111.978,11160000,-1.09,0,112.4174,112.7648,-0.0109,-0.0529,0.013,0.0118,0.1873,0.0158,0.3478
2022-08-29,112.323,112.296,113.222,111.689,9800000,0.02,1,112.7818,112.6939,0.0002,-0.0527,0.0117,0.0118,0.1873,0.0158,0.3478
2022-08-30,110.431,112.323,112.869,110.103,11940000,-1.68,0,112.2966,112.3858,-0.0168,-0.0687,0.0092,0.0123,0.1953,0.0158,0.3478
2022-08-31,109.523,110.431,111.364,109.523,14790000,-0.82,0,111.6216,111.9673,-0.0082,-0.0763,0.0089,0.0125,0.1984,0.0158,0.3478
2022-09-01,110.405,109.524,110.405,108.217,14480000,0.81,1,110.9962,111.6265,0.0081,-0.0689,0.0098,0.0125,0.1984,0.0158,0.3478
2022-09-02,110.864,110.409,112.264,110.409,16690000,0.42,1,110.7092,111.5633,0.0042,-0.065,0.01,0.0119,0.1889,0.0158,0.3478
2022-09-05,112.203,110.868,112.671,110.865,9520000,1.21,1,110.6852,111.7335,0.0121,-0.0537,0.012,0.0121,0.1921,0.0158,0.3478
2022-09-06,109.764,112.203,112.203,109.348,14300000,-2.17,0,110.5518,111.4242,-0.0217,-0.0743,0.0138,0.0126,0.2,0.0158,0.3478
2022-09-08,109.916,109.771,110.768,108.619,13760000,0.14,1,110.6304,111.126,0.0014,-0.073,0.0132,0.0126,0.2,0.0158,0.3478
2022-09-09,112.3,109.922,112.54,109.922,12160000,2.17,1,111.0094,111.0028,0.0217,-0.0529,0.0162,0.0131,0.208,0.0158,0.3478
2022-09-12,113.407,112.307,114.16,112.305,11710000,0.98,1,111.518,111.1136,0.0099,-0.0436,0.0164,0.0132,0.2095,0.0158,0.3478
2022-09-13,110.794,113.398,113.4,110.522,12610000,-2.3,0,111.2362,110.9607,-0.023,-0.0656,0.0196,0.0128,0.2032,0.0158,0.3478
2022-09-14,110.547,110.794,111.504,110.118,11630000,-0.22,0,111.3928,110.9723,-0.0022,-0.0677,0.0165,0.0128,0.2032,0.0158,0.3478
2022-09-15,109.954,110.547,111.1,109.524,11620000,-0.54,0,111.4004,111.0154,-0.0054,-0.0727,0.0168,0.0127,0.2016,0.0158,0.3478
2022-09-16,109.28,109.951,109.952,108.489,18840000,-0.61,0,110.7964,110.9029,-0.0061,-0.0784,0.0118,0.0128,0.2032,0.0158,0.3478
2022-09-19,111.824,109.283,111.976,108.508,12590000,2.33,1,110.4798,110.9989,0.0233,-0.0569,0.0166,0.0139,0.2207,0.0158,0.3478
2022-09-20,112.517,111.824,112.544,111.393,12570000,0.62,1,110.8244,111.0303,0.0062,-0.0511,0.0123,0.0132,0.2095,0.0158,0.3478
2022-09-21,111.936,112.517,113.294,111.38,14730000,-0.52,0,111.1022,111.2475,-0.0052,-0.056,0.0127,0.0131,0.208,0.0158,0.3478
2022-09-22,114.07,111.942,114.392,111.819,15680000,1.91,1,111.9254,111.6629,0.0191,-0.038,0.0135,0.0129,0.2048,0.0158,0.3478
2022-09-23,111.716,114.07,114.07,110.732,13540000,-2.06,0,112.4126,111.6045,-0.0206,-0.0578,0.018,0.0137,0.2175,0.0158,0.3478
2022-09-26,109.114,111.713,111.713,109.022,13130000,-2.33,0,111.8706,111.1752,-0.0233,-0.0798,0.0179,0.0145,0.2302,0.0158,0.3478
2022-09-27,108.376,109.122,110.161,108.12,14520000,-0.68,0,111.0424,110.9334,-0.0068,-0.086,0.0168,0.0144,0.2286,0.0158,0.3478
2022-09-28,108.451,108.377,108.97,107.914,13540000,0.07,1,110.3454,110.7238,0.0007,-0.0854,0.0172,0.0144,0.2286,0.0158,0.3478
2022-09-29,107.664,108.449,108.449,106.244,14590000,-0.73,0,109.0642,110.4948,-0.0073,-0.092,0.0101,0.0141,0.2238,0.0158,0.3478
2022-09-30,110.037,107.664,110.502,107.315,16540000,2.2,1,108.7284,110.5705,0.022,-0.072,0.0165,0.0148,0.2349,0.0158,0.3478
2022-10-03,116.134,110.048,116.134,110.048,20980000,5.54,1,110.1324,111.0015,0.0554,-0.0206,0.0266,0.0191,0.3032,0.0158,0.3478
2022-10-04,116.23,116.147,118.28,115.837,16079999,0.08,1,111.7032,111.3728,0.0008,-0.0198,0.0254,0.0191,0.3032,0.0158,0.3478
2022-10-05,117.198,116.231,117.514,115.906,13560000,0.83,1,113.4526,111.899,0.0083,-0.0116,0.0246,0.019,0.3016,0.0158,0.3478
2022-10-06,117.561,117.2,118.382,117.144,14520000,0.31,1,115.432,112.2481,0.0031,-0.0085,0.0225,0.0182,0.2889,0.0158,0.3478
2022-10-07,116.375,117.56,117.96,115.924,13620000,-1.01,0,116.6996,112.714,-0.0101,-0.0185,0.0254,0.0184,0.2921,0.0158,0.3478
2022-10-10,115.941,116.377,116.841,115.261,11430000,-0.37,0,116.661,113.3967,-0.0037,-0.0222,0.007,0.0179,0.2842,0.0158,0.3478
2022-10-11,114.827,115.928,115.928,114.297,13140000,-0.96,0,116.3804,114.0418,-0.0096,-0.0316,0.008,0.018,0.2857,0.0158,0.3478
2022-10-13,114.3,114.819,115.367,112.69,14580000,-0.46,0,115.8008,114.6267,-0.0046,-0.036,0.0054,0.0172,0.273,0.0158,0.3478
2022-10-14,112.072,114.301,114.712,111.631,13100000,-1.95,0,114.703,115.0675,-0.0195,-0.0548,0.0063,0.0178,0.2826,0.0158,0.3478
2022-10-17,113.624,112.107,114.406,112.09,11630000,1.38,1,114.1528,115.4262,0.0138,-0.0417,0.0121,0.018,0.2857,0.0158,0.3478
2022-10-18,115.743,113.627,115.795,113.627,14740000,1.87,1,114.1132,115.3871,0.0186,-0.0239,0.016,0.0182,0.2889,0.0158,0.3478
2022-10-19,116.274,115.744,116.459,115.264,12730000,0.46,1,114.4026,115.3915,0.0046,-0.0194,0.0152,0.0176,0.2794,0.0158,0.3478
2022-10-20,117.171,116.276,117.367,116.276,16920000,0.77,1,114.9768,115.3888,0.0077,-0.0118,0.0147,0.0176,0.2794,0.0158,0.3478
2022-10-21,119.929,117.17,120.752,116.736,18580000,2.35,1,116.5482,115.6256,0.0235,0.0114,0.0077,0.0182,0.2889,0.0158,0.3478
2022-10-24,116.013,119.922,119.924,115.793,13280000,-3.27,0,117.026,115.5894,-0.0327,-0.0216,0.0221,0.0194,0.308,0.0158,0.3478
2022-10-25,114.626,116.016,116.203,114.626,14730000,-1.2,0,116.8026,115.4579,-0.012,-0.0333,0.0214,0.019,0.3016,0.0158,0.3478
2022-10-26,112.764,114.626,114.626,112.577,16090000,-1.62,0,116.1006,115.2516,-0.0162,-0.049,0.0219,0.0186,0.2953,0.0158,0.3478
2022-10-27,114.641,112.766,116.236,112.765,15530000,1.66,1,115.5946,115.2857,0.0166,-0.0332,0.0235,0.0188,0.2984,0.0158,0.3478
2022-10-28,114.539,114.636,114.712,113.336,14390000,-0.09,0,114.5166,115.5324,-0.0009,-0.034,0.0183,0.0188,0.2984,0.0158,0.3478
2022-10-31,116.037,114.533,116.763,112.113,21640000,1.31,1,114.5214,115.7737,0.0131,-0.0214,0.0146,0.0188,0.2984,0.0158,0.3478
2022-11-01,116.929,116.037,118.261,115.547,17970000,0.77,1,114.982,115.8923,0.0077,-0.0139,0.0131,0.0183,0.2905,0.0158,0.3478
2022-11-03,116.896,116.927,117.373,114.485,15630000,-0.03,0,115.8084,115.9545,-0.0003,-0.0141,0.0078,0.0139,0.2207,0.0158,0.3478
2022-11-04,118.155,116.907,120.039,116.904,16210000,1.08,1,116.5112,116.0529,0.0108,-0.0035,0.0064,0.014,0.2222,0.0158,0.3478
2022-11-07,115.342,118.148,118.24,115.221,15220000,-2.38,0,116.6718,115.5942,-0.0238,-0.0272,0.015,0.0149,0.2365,0.0158,0.3478
2022-11-08,116.16,115.34,117.072,114.688,14240000,0.71,1,116.6964,115.6089,0.0071,-0.0204,0.0141,0.015,0.2381,0.0158,0.3478
2022-11-09,113.58,116.153,116.183,113.11,20530000,-2.22,0,116.0266,115.5043,-0.0222,-0.0421,0.0163,0.0156,0.2476,0.0158,0.3478
2022-11-10,109.775,113.579,113.579,108.516,26030000,-3.35,0,114.6024,115.2054,-0.0335,-0.0742,0.0199,0.0171,0.2715,0.0158,0.3478
2022-11-11,112.253,109.775,113.01,109.408,25040000,2.26,1,113.422,114.9666,0.0226,-0.0533,0.0237,0.0179,0.2842,0.0158,0.3478
2022-11-14,113.161,112.256,114.322,111.93,15080000,0.81,1,112.9858,114.8288,0.0081,-0.0456,0.0233,0.018,0.2857,0.0158,0.3478
2022-11-16,110.243,113.166,113.473,109.512,18350000,-2.58,0,111.8024,114.2494,-0.0258,-0.0703,0.0242,0.0184,0.2921,0.0158,0.3478
2022-11-17,109.703,110.241,110.242,107.245,23120000,-0.49,0,111.027,113.5268,-0.0049,-0.0748,0.0233,0.0181,0.2873,0.0158,0.3478
2022-11-18,108.87,109.706,111.585,108.512,18770000,-0.76,0,110.846,112.7242,-0.0076,-0.0818,0.0181,0.0175,0.2778,0.0158,0.3478
2022-11-21,109.748,108.868,110.235,107.957,16649999,0.81,1,110.345,111.8835,0.0081,-0.0744,0.014,0.0176,0.2794,0.0158,0.3478
2022-11-22,109.037,109.75,110.224,107.867,15060000,-0.65,0,109.5202,111.253,-0.0065,-0.0804,0.0121,0.0175,0.2778,0.0158,0.3478
2022-11-23,108.841,109.036,109.285,107.902,13200000,-0.18,0,109.2398,110.5211,-0.0018,-0.0821,0.0063,0.0163,0.2588,0.0158,0.3478
2022-11-24,111.831,108.846,112.612,108.846,10300000,2.75,1,109.6654,110.3462,0.0275,-0.0569,0.0146,0.0164,0.2603,0.0158,0.3478
2022-11-25,108.977,111.831,112.025,108.552,12310000,-2.55,0,109.6868,110.2664,-0.0255,-0.0809,0.0195,0.0171,0.2715,0.0158,0.3478
2022-11-28,108.782,108.977,109.476,108.378,11490000,-0.18,0,109.4936,109.9193,-0.0018,-0.0826,0.019,0.0168,0.2667,0.0158,0.3478
2022-11-29,110.91,108.784,112.187,108.784,14720000,1.96,1,109.8682,109.6942,0.0196,-0.0646,0.0208,0.017,0.2699,0.0158,0.3478
2022-11-30,112.486,110.91,112.486,110.202,19700000,1.42,1,110.5972,109.9185,0.0142,-0.0513,0.021,0.0173,0.2746,0.0158,0.3478
2022-12-01,110.926,112.479,112.479,110.548,15190000,-1.39,0,110.4162,110.0408,-0.0139,-0.0645,0.0189,0.0172,0.273,0.0158,0.3478
2022-12-02,111.924,110.926,113.761,109.963,15980000,0.9,1,111.0056,110.3462,0.009,-0.0561,0.0134,0.0173,0.2746,0.0158,0.3478
2022-12-05,109.401,111.922,112.15,109.27,12310000,-2.25,0,111.1294,110.3115,-0.0225,-0.0774,0.0184,0.0178,0.2826,0.0158,0.3478
2022-12-06,110.189,109.403,110.663,109.217,13440000,0.72,1,110.9852,110.4267,0.0072,-0.0707,0.016,0.0177,0.281,0.0158,0.3478
2022-12-07,109.069,110.188,110.247,108.612,13830000,-1.02,0,110.3018,110.4495,-0.0102,-0.0802,0.0137,0.0172,0.273,0.0158,0.3478
2022-12-08,107.249,109.068,109.286,106.906,14920000,-1.67,0,109.5664,109.9913,-0.0167,-0.0955,0.0142,0.0173,0.2746,0.0158,0.3478
2022-12-09,107.52,107.25,108.566,107.089,10680000,0.25,1,108.6856,109.8456,0.0025,-0.0932,0.0126,0.0168,0.2667,0.0158,0.3478
2022-12-12,105.343,107.518,107.561,103.877,15480000,-2.02,0,107.874,109.5017,-0.0202,-0.1116,0.0119,0.0158,0.2508,0.0158,0.3478
2022-12-13,103.54,105.345,106.689,103.409,17700000,-1.71,0,106.5442,108.7647,-0.0171,-0.1268,0.0091,0.0151,0.2397,0.0158,0.3478
2022-12-14,103.746,103.536,104.516,101.632,24920000,0.2,1,105.4796,107.8907,0.002,-0.125,0.0112,0.0149,0.2365,0.0158,0.3478
2022-12-15,103.738,103.739,105.483,103.014,15570000,-0.01,0,104.7774,107.1719,-0.0001,-0.1251,0.0111,0.0141,0.2238,0.0158,0.3478
2022-12-16,102.856,103.737,104.018,102.248,18260000,-0.85,0,103.8446,106.2651,-0.0085,-0.1326,0.0099,0.0141,0.2238,0.0158,0.3478
2022-12-19,104.74,102.859,105.107,102.77,16770000,1.83,1,103.724,105.799,0.0183,-0.1167,0.0132,0.0148,0.2349,0.0158,0.3478
2022-12-20,106.864,104.74,107.792,104.607,19130000,2.03,1,104.3888,105.4665,0.0203,-0.0987,0.0124,0.0154,0.2445,0.0158,0.3478
2022-12-21,107.433,106.866,107.991,106.066,17630000,0.53,1,105.1262,105.3029,0.0053,-0.094,0.0122,0.0154,0.2445,0.0158,0.3478
2022-12-22,107.552,107.436,108.383,106.51,11490000,0.11,1,105.889,105.3332,0.0011,-0.0929,0.0121,0.0154,0.2445,0.0158,0.3478
2022-12-23,109.698,107.552,109.994,107.552,12850000,2.0,1,107.2574,105.551,0.02,-0.0748,0.0091,0.0148,0.2349,0.0158,0.3478
2022-12-26,108.738,109.699,109.755,108.309,5220000,-0.87,0,108.057,105.8905,-0.0088,-0.0829,0.0126,0.0139,0.2207,0.0158,0.3478
2022-12-27,108.578,108.739,109.353,107.418,11160000,-0.15,0,108.3998,106.3943,-0.0015,-0.0843,0.0107,0.0139,0.2207,0.0158,0.3478
2022-12-28,110.237,108.578,110.536,108.578,11190000,1.53,1,108.9606,107.0434,0.0153,-0.0703,0.012,0.0136,0.2159,0.0158,0.3478
2022-12-29,109.735,110.237,111.178,109.56,13390000,-0.46,0,109.3972,107.6431,-0.0046,-0.0745,0.0128,0.0132,0.2095,0.0158,0.3478
2023-01-02,106.376,109.734,109.734,105.981,8130000,-3.06,0,108.7328,107.9951,-0.0306,-0.1029,0.0165,0.0145,0.2302,0.0158,0.3478
2023-01-03,104.166,106.377,106.684,103.852,14470000,-2.08,0,107.8184,107.9377,-0.0208,-0.1215,0.0178,0.0148,0.2349,0.0158,0.3478
2023-01-04,105.334,104.167,105.627,103.915,14450000,1.12,1,107.1696,107.7847,0.0112,-0.1117,0.0198,0.0144,0.2286,0.0158,0.3478
2023-01-05,107.641,105.336,107.743,105.333,15510000,2.19,1,106.6504,107.8055,0.0219,-0.0922,0.0217,0.0152,0.2413,0.0158,0.3478
2023-01-06,108.964,107.642,109.433,107.642,12630000,1.23,1,106.4962,107.9467,0.0123,-0.081,0.023,0.0153,0.2429,0.0158,0.3478
2023-01-09,109.13,108.964,109.938,108.134,12050000,0.15,1,107.047,107.8899,0.0015,-0.0796,0.0162,0.0148,0.2349,0.0158,0.3478
2023-01-10,110.817,109.129,111.193,108.478,13700000,1.55,1,108.3772,108.0978,0.0155,-0.0654,0.0074,0.0152,0.2413,0.0158,0.3478
2023-01-11,112.517,110.816,112.552,110.752,14460000,1.53,1,109.8138,108.4917,0.0153,-0.0511,0.0075,0.0146,0.2318,0.0158,0.3478
2023-01-12,111.85,112.516,113.129,110.982,19840000,-0.59,0,110.6556,108.653,-0.0059,-0.0567,0.0095,0.014,0.2222,0.0158,0.3478
2023-01-13,110.916,111.843,111.847,110.428,15940000,-0.84,0,111.046,108.7711,-0.0084,-0.0646,0.0114,0.0143,0.227,0.0158,0.3478
2023-01-16,109.213,110.908,110.908,108.753,12510000,-1.54,0,111.0626,109.0548,-0.0154,-0.0789,0.0143,0.0148,0.2349,0.0158,0.3478
2023-01-17,111.439,109.214,111.577,109.214,14360000,2.04,1,111.187,109.7821,0.0204,-0.0602,0.0157,0.0151,0.2397,0.0158,0.3478
2023-01-18,112.228,111.442,113.306,111.441,14130000,0.71,1,111.1292,110.4715,0.0071,-0.0535,0.0142,0.0147,0.2334,0.0158,0.3478
2023-01-19,112.922,112.219,113.172,111.307,15590000,0.62,1,111.3436,110.9996,0.0062,-0.0477,0.0141,0.0142,0.2254,0.0158,0.3478
2023-01-20,112.041,112.922,113.025,111.735,15440000,-0.78,0,111.5686,111.3073,-0.0078,-0.0551,0.014,0.0144,0.2286,0.0158,0.3478
2023-01-23,111.737,112.041,113.061,111.542,13700000,-0.27,0,112.0734,111.568,-0.0027,-0.0577,0.0108,0.0144,0.2286,0.0158,0.3478
2023-01-24,113.028,111.746,113.04,111.669,11550000,1.16,1,112.3912,111.7891,0.0116,-0.0468,0.0079,0.014,0.2222,0.0158,0.3478
2023-01-25,114.27,113.028,114.426,111.927,11410000,1.1,1,112.7996,111.9644,0.011,-0.0363,0.0086,0.014,0.2222,0.0158,0.3478
2023-01-26,114.178,114.271,114.835,113.591,10920000,-0.08,0,113.0508,112.1972,-0.0008,-0.0371,0.0086,0.014,0.2222,0.0158,0.3478
2023-01-27,112.316,114.178,114.191,112.044,10610000,-1.63,0,113.1058,112.3372,-0.0163,-0.0528,0.0115,0.0142,0.2254,0.0158,0.3478
2023-01-30,112.273,112.319,112.92,111.824,11270000,-0.04,0,113.213,112.6432,-0.0004,-0.0531,0.0114,0.0142,0.2254,0.0158,0.3478
2023-01-31,113.431,112.273,113.691,112.145,12900000,1.03,1,113.2936,112.8424,0.0103,-0.0434,0.0111,0.0123,0.1953,0.0158,0.3478
2023-02-01,112.074,113.43,113.598,110.729,17820000,-1.2,0,112.8544,112.827,-0.012,-0.0548,0.0105,0.0115,0.1826,0.0158,0.3478
2023-02-02,110.141,112.072,112.943,109.747,15240000,-1.72,0,112.047,112.5489,-0.0172,-0.0711,0.0118,0.0122,0.1937,0.0158,0.3478
2023-02-03,108.523,110.141,110.57,108.185,13240000,-1.47,0,111.2884,112.1971,-0.0147,-0.0848,0.0115,0.0119,0.1889,0.0158,0.3478
2023-02-06,108.722,108.518,108.744,107.416,11510000,0.18,1,110.5782,111.8956,0.0018,-0.0831,0.0119,0.0116,0.1841,0.0158,0.3478
2023-02-07,107.83,108.727,109.037,107.234,12960000,-0.82,0,109.458,111.3758,-0.0082,-0.0906,0.0074,0.0117,0.1857,0.0158,0.3478
2023-02-08,109.951,107.832,110.175,107.83,13840000,1.97,1,109.0334,110.9439,0.0197,-0.0727,0.015,0.012,0.1905,0.0158,0.3478
2023-02-09,108.008,109.952,110.046,107.767,12960000,-1.77,0,108.6068,110.3269,-0.0177,-0.0891,0.0151,0.012,0.1905,0.0158,0.3478
2023-02-10,108.078,108.002,108.647,107.62,14460000,0.07,1,108.5178,109.9031,0.0006,-0.0885,0.0139,0.012,0.1905,0.0158,0.3478
2023-02-13,108.836,108.074,109.193,107.42,9970000,0.7,1,108.5406,109.5594,0.007,-0.0821,0.0143,0.012,0.1905,0.0158,0.3478
